id quake blast
807056 0.99 0.01
997997 1.00 0.00
1149206 0.83 0.17
1026355 0.93 0.07
759342 0.46 0.54
1025728 1.00 0.00
56350 0.15 0.85
59172 0.01 0.99
1127334 1.00 0.00
922013 0.53 0.47
154644 0.10 0.90
1505935 0.98 0.02
127592 0.27 0.73
686052 0.59 0.41
83870 0.23 0.77
92314 0.11 0.89
464714 0.88 0.12
1138144 0.57 0.43
529329 0.98 0.02
1507448 0.95 0.05
1104405 1.00 0.00
639128 0.27 0.73
1176006 0.95 0.05
929351 1.00 0.00
384981 0.95 0.05
843641 1.00 0.00
87562 0.08 0.92
1492711 1.00 0.00
1015507 0.97 0.03
528675 0.95 0.05
39193 0.00 1.00
485214 1.00 0.00
736094 1.00 0.00
855283 0.92 0.08
507179 0.99 0.01
1527031 0.66 0.34
791542 0.67 0.33
1101953 1.00 0.00
998904 1.00 0.00
1294313 0.42 0.58
253509 0.89 0.11
105617 0.01 0.99
150536 0.33 0.67
534934 1.00 0.00
844116 0.96 0.04
842293 0.97 0.03
916601 0.98 0.02
1181458 0.95 0.05
1117013 1.00 0.00
1195100 1.00 0.00
96752 0.38 0.62
130890 0.38 0.62
841887 1.00 0.00
679151 1.00 0.00
38828 0.07 0.93
1481908 1.00 0.00
1056896 1.00 0.00
1511987 1.00 0.00
28775 0.01 0.99
1486462 1.00 0.00
1140316 0.85 0.15
5736 0.02 0.98
770680 0.35 0.65
1139029 0.78 0.22
1035693 0.78 0.22
654191 0.99 0.01
1200742 0.98 0.02
1362238 1.00 0.00
507178 1.00 0.00
1099914 0.15 0.85
38916 0.01 0.99
561445 1.00 0.00
579907 0.98 0.02
1290597 1.00 0.00
1252419 0.68 0.32
593257 0.77 0.23
917852 1.00 0.00
528670 1.00 0.00
306792 0.00 1.00
1091922 1.00 0.00
59465 0.00 1.00
1442428 0.87 0.13
1483309 0.98 0.02
666398 0.88 0.12
1041433 1.00 0.00
1302057 0.69 0.31
1084134 1.00 0.00
481771 1.00 0.00
1107820 1.00 0.00
1102816 0.91 0.09
1142754 0.89 0.11
1389164 1.00 0.00
496672 0.87 0.13
954585 1.00 0.00
613531 1.00 0.00
143299 0.07 0.93
910943 0.98 0.02
391942 1.00 0.00
649306 0.99 0.01
1371311 1.00 0.00
630886 1.00 0.00
965187 0.41 0.59
569669 0.95 0.05
698913 1.00 0.00
1149925 1.00 0.00
1107124 1.00 0.00
104014 0.47 0.53
673765 0.90 0.10
1186558 0.28 0.72
1127308 0.86 0.14
35082 0.08 0.92
659249 1.00 0.00
1018497 1.00 0.00
394791 1.00 0.00
38261 0.03 0.97
1301241 0.80 0.20
743644 0.87 0.13
607951 1.00 0.00
1101519 0.94 0.06
108825 0.17 0.83
66263 0.16 0.84
314639 1.00 0.00
697771 0.38 0.62
893078 0.99 0.01
1233816 0.29 0.71
413442 1.00 0.00
675301 0.96 0.04
1415189 0.99 0.01
1318407 0.98 0.02
753536 0.99 0.01
982789 0.98 0.02
1098214 1.00 0.00
15607 0.00 1.00
425304 1.00 0.00
1306327 0.98 0.02
1124462 1.00 0.00
1016387 0.32 0.68
345945 1.00 0.00
983029 1.00 0.00
1314211 1.00 0.00
145015 0.30 0.70
85361 0.00 1.00
1501459 1.00 0.00
1138732 0.97 0.03
1464757 0.11 0.89
1006073 0.85 0.15
489442 1.00 0.00
395231 0.94 0.06
1294274 0.86 0.14
1105821 0.69 0.31
950665 0.83 0.17
455679 1.00 0.00
1197993 0.94 0.06
1045066 0.92 0.08
1523802 0.18 0.82
142020 0.00 1.00
789404 1.00 0.00
342711 1.00 0.00
1197967 0.62 0.38
1248835 0.88 0.12
661388 0.98 0.02
983009 1.00 0.00
1234129 1.00 0.00
1142913 1.00 0.00
1253940 0.98 0.02
842891 1.00 0.00
1117193 1.00 0.00
782644 0.88 0.12
74135 0.29 0.71
1419344 0.98 0.02
1328632 0.82 0.18
1191058 0.88 0.12
96198 0.01 0.99
91068 0.00 1.00
743553 1.00 0.00
769963 1.00 0.00
765844 1.00 0.00
744085 1.00 0.00
1291852 0.79 0.21
566088 0.99 0.01
544268 1.00 0.00
49157 0.10 0.90
329068 0.99 0.01
224522 0.00 1.00
1427923 1.00 0.00
543815 0.07 0.93
427259 1.00 0.00
330564 0.90 0.10
1040114 1.00 0.00
1313687 1.00 0.00
601961 1.00 0.00
1195089 1.00 0.00
44214 0.14 0.86
622384 1.00 0.00
874825 0.61 0.39
947468 1.00 0.00
898511 0.95 0.05
1134963 0.92 0.08
1538660 1.00 0.00
638514 0.91 0.09
515965 0.57 0.43
751316 1.00 0.00
127169 0.09 0.91
812141 0.95 0.05
1040790 0.97 0.03
375482 0.97 0.03
1299247 1.00 0.00
624615 1.00 0.00
1408070 1.00 0.00
1016956 0.18 0.82
1276752 1.00 0.00
936729 1.00 0.00
894613 0.98 0.02
669859 0.37 0.63
15614 0.00 1.00
891670 1.00 0.00
1498696 0.13 0.87
766551 1.00 0.00
5916 0.01 0.99
1123107 1.00 0.00
521044 0.91 0.09
594789 1.00 0.00
345955 0.99 0.01
1478750 0.98 0.02
1200270 1.00 0.00
1248075 0.71 0.29
743438 0.58 0.42
905043 0.87 0.13
1320095 1.00 0.00
130892 0.04 0.96
1341006 1.00 0.00
708175 1.00 0.00
1189779 0.51 0.49
1072053 1.00 0.00
555020 0.89 0.11
902422 0.98 0.02
511330 1.00 0.00
1252627 0.96 0.04
971807 0.90 0.10
1487401 0.99 0.01
983745 0.92 0.08
67379 0.02 0.98
519375 0.98 0.02
15080 0.99 0.01
1042133 1.00 0.00
428274 0.99 0.01
1506827 1.00 0.00
805504 1.00 0.00
1499187 1.00 0.00
1158707 0.83 0.17
1014523 0.97 0.03
1200540 0.90 0.10
1348514 0.67 0.33
746278 0.55 0.45
1065831 0.95 0.05
1056486 1.00 0.00
329111 0.70 0.30
923619 1.00 0.00
1157301 1.00 0.00
521740 1.00 0.00
614630 1.00 0.00
404611 1.00 0.00
79308 0.61 0.39
1227629 0.99 0.01
1395483 1.00 0.00
1315892 0.91 0.09
1134403 1.00 0.00
1165683 1.00 0.00
1057603 0.55 0.45
49180 0.03 0.97
894897 0.93 0.07
91024 0.01 0.99
1134862 0.94 0.06
908498 0.99 0.01
1388152 0.96 0.04
624513 0.65 0.35
497148 0.98 0.02
401663 1.00 0.00
1415213 1.00 0.00
1281537 0.15 0.85
421650 1.00 0.00
62512 0.00 1.00
113187 0.01 0.99
1470689 1.00 0.00
566909 1.00 0.00
82683 0.00 1.00
1041444 0.99 0.01
852593 1.00 0.00
1040644 0.97 0.03
114598 0.15 0.85
158739 0.75 0.25
1515348 0.91 0.09
922320 1.00 0.00
1020668 1.00 0.00
838163 0.95 0.05
1493855 1.00 0.00
1222879 0.98 0.02
1355313 0.49 0.51
1475075 0.98 0.02
1159929 1.00 0.00
144637 0.00 1.00
927180 0.99 0.01
1018501 1.00 0.00
747000 0.88 0.12
1150345 1.00 0.00
1378689 1.00 0.00
1356922 1.00 0.00
1419311 1.00 0.00
408955 0.98 0.02
390759 0.41 0.59
1403594 0.62 0.38
922807 0.98 0.02
1352674 0.77 0.23
1047751 1.00 0.00
821294 1.00 0.00
1031439 1.00 0.00
1139019 0.94 0.06
482544 0.93 0.07
1007877 1.00 0.00
1238158 1.00 0.00
1429490 0.99 0.01
50090 0.22 0.78
594552 1.00 0.00
130918 0.02 0.98
1238160 0.98 0.02
1054858 0.99 0.01
1045055 1.00 0.00
950640 1.00 0.00
996095 1.00 0.00
1020694 0.19 0.81
1085059 0.87 0.13
719287 0.91 0.09
736108 0.99 0.01
570390 0.64 0.36
668734 1.00 0.00
1121294 0.92 0.08
659413 0.89 0.11
756664 1.00 0.00
1232432 0.83 0.17
655128 1.00 0.00
1238185 0.84 0.16
331021 1.00 0.00
306491 0.01 0.99
1135014 0.82 0.18
403974 1.00 0.00
557645 0.92 0.08
778784 0.26 0.74
1182976 1.00 0.00
55857 0.09 0.91
992030 0.91 0.09
1196905 0.32 0.68
824918 0.99 0.01
1192398 0.84 0.16
968582 0.98 0.02
711192 0.89 0.11
814651 1.00 0.00
1329462 0.32 0.68
738602 1.00 0.00
557312 1.00 0.00
105417 0.05 0.95
739456 0.97 0.03
450831 1.00 0.00
410542 1.00 0.00
1187860 1.00 0.00
644655 0.99 0.01
1083301 1.00 0.00
529145 0.88 0.12
490197 0.98 0.02
184918 0.18 0.82
1222730 1.00 0.00
1523031 1.00 0.00
894651 1.00 0.00
1407601 0.90 0.10
1020612 0.24 0.76
144636 0.23 0.77
792190 0.98 0.02
511863 0.46 0.54
998931 1.00 0.00
375059 1.00 0.00
1439737 0.85 0.15
694989 1.00 0.00
739439 0.98 0.02
541930 1.00 0.00
100964 0.23 0.77
614861 0.63 0.37
404688 0.98 0.02
767901 0.80 0.20
445042 0.57 0.43
1465534 0.99 0.01
1035037 0.99 0.01
127150 0.08 0.92
735022 0.98 0.02
15461 0.50 0.50
983561 1.00 0.00
404010 1.00 0.00
41135 0.70 0.30
442715 0.75 0.25
1158134 1.00 0.00
1419711 1.00 0.00
93243 0.00 1.00
1227703 1.00 0.00
961409 0.98 0.02
1047477 1.00 0.00
1468333 1.00 0.00
822179 1.00 0.00
399391 0.79 0.21
886482 1.00 0.00
1039525 1.00 0.00
1310315 1.00 0.00
983060 0.91 0.09
1077820 1.00 0.00
856568 0.47 0.53
441267 1.00 0.00
585679 1.00 0.00
1164924 1.00 0.00
872024 1.00 0.00
1431288 1.00 0.00
556970 0.97 0.03
463557 1.00 0.00
907669 1.00 0.00
324816 0.99 0.01
82455 0.01 0.99
983389 1.00 0.00
1286295 0.83 0.17
1097346 1.00 0.00
1243506 1.00 0.00
865057 1.00 0.00
108761 0.08 0.92
1346188 1.00 0.00
721296 0.99 0.01
654153 0.99 0.01
830300 0.95 0.05
1467966 0.25 0.75
894649 0.64 0.36
1317572 1.00 0.00
63022 0.01 0.99
337599 1.00 0.00
1204042 1.00 0.00
94182 0.31 0.69
676866 1.00 0.00
34194 0.02 0.98
381277 0.97 0.03
709040 0.99 0.01
829442 0.97 0.03
1015613 1.00 0.00
755076 1.00 0.00
918676 1.00 0.00
43206 0.16 0.84
350061 1.00 0.00
876347 1.00 0.00
1282263 1.00 0.00
1326098 1.00 0.00
491631 0.29 0.71
1042228 1.00 0.00
58797 0.00 1.00
1470107 1.00 0.00
657653 0.99 0.01
1280215 1.00 0.00
519194 1.00 0.00
467737 0.98 0.02
1440522 0.99 0.01
1213233 0.95 0.05
1306287 1.00 0.00
1495137 1.00 0.00
391692 0.91 0.09
900772 1.00 0.00
1176323 0.98 0.02
432952 0.83 0.17
954525 1.00 0.00
1457763 0.99 0.01
1084305 0.99 0.01
1128317 0.95 0.05
461029 1.00 0.00
1170042 1.00 0.00
1020643 0.96 0.04
1451367 1.00 0.00
1229114 1.00 0.00
130863 0.08 0.92
396232 1.00 0.00
450865 1.00 0.00
1150336 1.00 0.00
1527538 1.00 0.00
1204050 1.00 0.00
912556 1.00 0.00
105004 0.06 0.94
1326358 0.82 0.18
840798 1.00 0.00
1103446 1.00 0.00
1207179 0.33 0.67
115909 0.46 0.54
118860 0.00 1.00
463325 0.98 0.02
1458684 1.00 0.00
563305 0.83 0.17
1499801 1.00 0.00
1270898 1.00 0.00
1091245 1.00 0.00
654161 0.61 0.39
1345502 1.00 0.00
778416 0.33 0.67
1078357 1.00 0.00
1543453 1.00 0.00
598443 1.00 0.00
22545 0.07 0.93
998074 1.00 0.00
880847 0.99 0.01
622416 1.00 0.00
843592 0.99 0.01
551490 0.99 0.01
901682 1.00 0.00
1501772 1.00 0.00
1073456 1.00 0.00
857041 0.99 0.01
378495 0.82 0.18
569615 1.00 0.00
343351 0.83 0.17
620888 1.00 0.00
1102851 1.00 0.00
764169 1.00 0.00
837113 1.00 0.00
1429487 0.46 0.54
1349465 0.99 0.01
867308 0.99 0.01
1367716 0.56 0.44
127153 0.06 0.94
468950 1.00 0.00
780637 0.32 0.68
782640 0.97 0.03
46221 0.00 1.00
1281783 0.90 0.10
115457 0.02 0.98
1478835 0.98 0.02
826022 0.99 0.01
887945 1.00 0.00
990664 0.57 0.43
1083206 1.00 0.00
1061795 1.00 0.00
44569 0.94 0.06
31019 0.00 1.00
525065 0.84 0.16
756959 0.98 0.02
85313 0.00 1.00
970800 1.00 0.00
1235009 1.00 0.00
1211239 1.00 0.00
1229109 0.96 0.04
746243 1.00 0.00
1018786 1.00 0.00
1501471 0.99 0.01
149841 0.27 0.73
107828 0.01 0.99
1121988 1.00 0.00
865933 0.93 0.07
521046 0.94 0.06
122535 0.00 1.00
337584 1.00 0.00
375493 0.99 0.01
1235002 0.98 0.02
1061220 1.00 0.00
987214 0.91 0.09
739573 0.96 0.04
96769 0.01 0.99
1410127 0.97 0.03
1102837 1.00 0.00
1161559 0.74 0.26
327825 1.00 0.00
535737 0.98 0.02
570374 1.00 0.00
1339874 0.99 0.01
842251 1.00 0.00
965203 0.96 0.04
1483661 1.00 0.00
1347468 1.00 0.00
641801 1.00 0.00
917813 0.99 0.01
986556 1.00 0.00
659423 1.00 0.00
718430 0.95 0.05
595903 1.00 0.00
1183660 0.92 0.08
986154 0.97 0.03
470964 0.72 0.28
509923 0.84 0.16
543513 0.96 0.04
50116 0.70 0.30
1101955 0.84 0.16
1373572 0.87 0.13
498423 1.00 0.00
1355288 0.83 0.17
1009483 0.99 0.01
1150955 1.00 0.00
1305074 0.83 0.17
1043236 1.00 0.00
1289804 1.00 0.00
563576 1.00 0.00
941925 0.84 0.16
330206 1.00 0.00
354951 1.00 0.00
1134819 0.92 0.08
543521 0.41 0.59
823976 0.06 0.94
1294061 1.00 0.00
45501 0.01 0.99
905498 1.00 0.00
1170802 1.00 0.00
45078 0.00 1.00
1352606 0.97 0.03
1023986 0.98 0.02
254025 0.75 0.25
681385 1.00 0.00
683963 1.00 0.00
929122 0.98 0.02
473440 0.97 0.03
706779 1.00 0.00
1329477 1.00 0.00
1260273 1.00 0.00
76198 0.14 0.86
1431429 1.00 0.00
751140 0.93 0.07
686224 1.00 0.00
1137412 0.74 0.26
1450110 1.00 0.00
694032 1.00 0.00
1176385 1.00 0.00
1069118 1.00 0.00
908074 1.00 0.00
25797 0.25 0.75
529501 1.00 0.00
63018 0.48 0.52
770674 1.00 0.00
426924 1.00 0.00
1172168 0.99 0.01
1393647 1.00 0.00
816895 1.00 0.00
660459 1.00 0.00
1172663 1.00 0.00
804049 1.00 0.00
944161 0.90 0.10
46986 0.15 0.85
1244906 0.88 0.12
91039 0.00 1.00
1215965 0.99 0.01
1220218 0.85 0.15
666091 1.00 0.00
1302741 1.00 0.00
978267 0.90 0.10
649368 1.00 0.00
963332 0.52 0.48
766997 1.00 0.00
328173 0.90 0.10
661552 1.00 0.00
62366 0.01 0.99
1242552 0.97 0.03
698659 0.98 0.02
1103105 0.62 0.38
1150930 1.00 0.00
977014 1.00 0.00
1235424 1.00 0.00
1486474 0.99 0.01
145078 0.34 0.66
900769 0.68 0.32
1147087 1.00 0.00
965975 0.49 0.51
798674 1.00 0.00
788091 1.00 0.00
783199 0.79 0.21
834987 1.00 0.00
624805 0.86 0.14
1493828 1.00 0.00
829973 1.00 0.00
10914 0.00 1.00
1039553 1.00 0.00
969685 1.00 0.00
37279 0.00 1.00
671540 0.94 0.06
761599 0.98 0.02
721242 0.31 0.69
874108 1.00 0.00
788249 1.00 0.00
981606 0.03 0.97
780649 1.00 0.00
1505498 0.35 0.65
44383 0.09 0.91
1183673 1.00 0.00
1178092 1.00 0.00
1403977 1.00 0.00
1407880 1.00 0.00
1255784 1.00 0.00
1166726 1.00 0.00
998077 0.95 0.05
1328582 1.00 0.00
1504992 1.00 0.00
449431 0.92 0.08
987206 1.00 0.00
318355 1.00 0.00
780798 1.00 0.00
918076 0.99 0.01
1270282 1.00 0.00
1197335 1.00 0.00
1007202 0.96 0.04
467735 0.99 0.01
1150592 0.62 0.38
1008941 1.00 0.00
799364 0.94 0.06
614339 0.27 0.73
1064093 0.95 0.05
526253 0.99 0.01
1429512 0.99 0.01
142025 0.00 1.00
1493284 1.00 0.00
1533030 1.00 0.00
1496952 1.00 0.00
555042 0.40 0.60
1279019 0.35 0.65
372585 1.00 0.00
1533033 0.17 0.83
677351 0.97 0.03
463600 0.41 0.59
738585 1.00 0.00
101422 0.00 1.00
654196 0.70 0.30
610455 0.89 0.11
832156 0.99 0.01
1133966 0.99 0.01
943708 0.67 0.33
1169022 0.72 0.28
708210 1.00 0.00
1085011 0.99 0.01
938778 0.50 0.50
698494 0.64 0.36
1132698 0.01 0.99
466013 1.00 0.00
1225444 1.00 0.00
1103397 1.00 0.00
401716 1.00 0.00
327482 1.00 0.00
467370 1.00 0.00
983392 1.00 0.00
652358 0.99 0.01
1154361 0.77 0.23
114873 0.29 0.71
1212939 0.60 0.40
1259365 0.98 0.02
593506 0.49 0.51
349208 1.00 0.00
753527 0.98 0.02
481437 0.97 0.03
814852 1.00 0.00
900633 0.17 0.83
1334266 0.82 0.18
911850 0.86 0.14
1541358 1.00 0.00
1102793 0.99 0.01
982787 0.99 0.01
88706 0.11 0.89
506384 1.00 0.00
7856 0.00 1.00
1004117 1.00 0.00
679528 1.00 0.00
1078322 1.00 0.00
41487 0.00 1.00
88564 0.00 1.00
1171052 1.00 0.00
843498 0.84 0.16
87614 0.00 1.00
1420701 0.45 0.55
371430 0.98 0.02
1237360 1.00 0.00
411094 1.00 0.00
80258 0.02 0.98
1026376 0.92 0.08
1523426 0.44 0.56
491599 1.00 0.00
1069372 0.45 0.55
1417120 0.94 0.06
878380 1.00 0.00
498994 0.88 0.12
722370 0.98 0.02
1311412 0.99 0.01
1499351 1.00 0.00
861232 0.28 0.72
1350835 1.00 0.00
617815 0.99 0.01
91661 0.75 0.25
611766 0.84 0.16
885451 0.86 0.14
191296 0.31 0.69
1170803 1.00 0.00
306802 0.00 1.00
1032777 0.89 0.11
1079733 1.00 0.00
3854 0.01 0.99
7438 0.00 1.00
91654 0.00 1.00
726206 0.94 0.06
469945 0.99 0.01
705249 1.00 0.00
563291 1.00 0.00
1439633 0.98 0.02
780253 1.00 0.00
824133 0.99 0.01
1176379 1.00 0.00
1487016 1.00 0.00
1461138 1.00 0.00
1089725 1.00 0.00
489418 0.72 0.28
1058764 0.88 0.12
645222 0.94 0.06
329142 0.80 0.20
1026193 1.00 0.00
966793 0.98 0.02
1059460 0.89 0.11
841654 1.00 0.00
831786 0.87 0.13
968097 0.53 0.47
1124467 0.97 0.03
1101849 1.00 0.00
458873 0.91 0.09
397343 0.99 0.01
1518911 1.00 0.00
1360377 0.85 0.15
1179909 0.34 0.66
1281504 1.00 0.00
614829 0.67 0.33
788592 1.00 0.00
1150584 1.00 0.00
647523 0.86 0.14
831853 1.00 0.00
721066 0.98 0.02
1040530 0.98 0.02
893735 1.00 0.00
120827 0.01 0.99
482584 1.00 0.00
461939 1.00 0.00
1161214 0.90 0.10
1026189 1.00 0.00
458887 0.98 0.02
1178755 1.00 0.00
903769 0.95 0.05
379234 1.00 0.00
1338417 1.00 0.00
552639 1.00 0.00
1127330 1.00 0.00
1040883 1.00 0.00
611255 0.92 0.08
429737 1.00 0.00
888595 1.00 0.00
1530736 0.51 0.49
824359 1.00 0.00
650094 1.00 0.00
908070 1.00 0.00
1113906 1.00 0.00
86549 0.02 0.98
486377 1.00 0.00
968580 0.95 0.05
510790 1.00 0.00
707671 0.99 0.01
1248073 0.86 0.14
782509 0.43 0.57
523854 0.90 0.10
81389 0.53 0.47
105635 0.17 0.83
1363623 1.00 0.00
1187876 1.00 0.00
381266 1.00 0.00
1473958 1.00 0.00
801750 0.98 0.02
1108872 1.00 0.00
918665 0.91 0.09
1103553 1.00 0.00
469123 1.00 0.00
700352 1.00 0.00
671139 1.00 0.00
489857 0.95 0.05
918361 0.94 0.06
150559 0.03 0.97
403772 1.00 0.00
1310342 0.57 0.43
509335 0.97 0.03
1040154 1.00 0.00
846783 1.00 0.00
514638 1.00 0.00
442728 1.00 0.00
98226 0.20 0.80
922810 1.00 0.00
25008 0.00 1.00
535490 0.95 0.05
721550 0.99 0.01
1132037 0.77 0.23
331860 1.00 0.00
1026374 0.95 0.05
1105357 1.00 0.00
439732 1.00 0.00
483524 1.00 0.00
860192 0.98 0.02
646564 1.00 0.00
541248 0.57 0.43
22778 0.06 0.94
1107734 0.99 0.01
459208 0.88 0.12
1195076 1.00 0.00
541907 0.52 0.48
370607 1.00 0.00
1139014 1.00 0.00
1360391 0.63 0.37
1502850 0.61 0.39
100959 0.00 1.00
503218 0.71 0.29
1193950 0.97 0.03
1526987 0.98 0.02
1189750 0.60 0.40
1538559 0.88 0.12
720334 0.91 0.09
846805 0.45 0.55
675225 0.98 0.02
1404023 0.96 0.04
1327217 0.93 0.07
1277519 1.00 0.00
48046 0.00 1.00
734125 0.94 0.06
108831 0.03 0.97
1417714 0.63 0.37
1138136 0.78 0.22
356656 0.99 0.01
371442 1.00 0.00
620920 0.57 0.43
819885 1.00 0.00
259082 0.00 1.00
1107163 1.00 0.00
1105679 0.98 0.02
1280078 1.00 0.00
24579 0.01 0.99
1477225 0.99 0.01
494707 0.98 0.02
950634 0.98 0.02
314650 0.99 0.01
1324360 1.00 0.00
36220 0.00 1.00
1373534 1.00 0.00
1357441 0.94 0.06
441381 0.95 0.05
1351842 1.00 0.00
673736 0.63 0.37
850730 1.00 0.00
614851 1.00 0.00
641875 0.75 0.25
730261 1.00 0.00
917654 1.00 0.00
682384 1.00 0.00
1377014 0.23 0.77
1179249 1.00 0.00
74091 0.01 0.99
168411 0.05 0.95
421290 1.00 0.00
73121 0.02 0.98
824013 1.00 0.00
1245685 0.99 0.01
977801 0.77 0.23
830146 1.00 0.00
458143 0.96 0.04
789872 0.93 0.07
812129 1.00 0.00
302931 0.29 0.71
1238172 0.76 0.24
470866 0.98 0.02
1210528 0.94 0.06
1410157 1.00 0.00
391774 0.30 0.70
826895 0.96 0.04
550858 0.54 0.46
1440941 0.98 0.02
627456 0.94 0.06
49555 0.00 1.00
218415 0.04 0.96
1496155 0.99 0.01
1390767 0.98 0.02
1073378 1.00 0.00
253510 0.79 0.21
329859 0.97 0.03
632847 0.99 0.01
673762 0.99 0.01
45522 0.01 0.99
838282 0.85 0.15
1376482 0.20 0.80
24998 0.00 1.00
715300 0.99 0.01
157477 0.00 1.00
580795 0.91 0.09
686403 0.99 0.01
1181902 0.95 0.05
88552 0.00 1.00
852591 1.00 0.00
1516450 0.95 0.05
1131823 0.85 0.15
1361913 1.00 0.00
676200 1.00 0.00
1040887 1.00 0.00
922871 1.00 0.00
116663 0.00 1.00
1227733 1.00 0.00
1402667 1.00 0.00
411106 1.00 0.00
1280208 1.00 0.00
1041435 1.00 0.00
736099 1.00 0.00
856026 1.00 0.00
962269 0.93 0.07
739061 1.00 0.00
1410872 0.99 0.01
981621 0.81 0.19
58709 0.25 0.75
184907 0.78 0.22
94683 0.91 0.09
1110781 1.00 0.00
1397233 1.00 0.00
96229 0.00 1.00
471948 0.99 0.01
868036 1.00 0.00
1054867 1.00 0.00
684415 1.00 0.00
756688 0.92 0.08
10615 0.00 1.00
1276376 0.99 0.01
1084024 1.00 0.00
1507446 0.70 0.30
1196881 0.92 0.08
87867 0.04 0.96
542374 0.76 0.24
831810 1.00 0.00
1077824 1.00 0.00
146829 0.10 0.90
1042274 1.00 0.00
903771 1.00 0.00
1212347 1.00 0.00
1079703 1.00 0.00
1142906 1.00 0.00
1498580 1.00 0.00
1457674 1.00 0.00
1361967 1.00 0.00
698685 1.00 0.00
1084242 1.00 0.00
1163377 0.97 0.03
1204028 0.85 0.15
667227 1.00 0.00
1045043 0.98 0.02
1219637 0.99 0.01
996083 1.00 0.00
1294098 0.99 0.01
965981 0.71 0.29
726870 0.99 0.01
972706 0.28 0.72
1286306 1.00 0.00
998008 1.00 0.00
314612 0.98 0.02
144619 0.00 1.00
1208281 0.97 0.03
455682 1.00 0.00
60343 0.00 1.00
1071627 1.00 0.00
1082403 0.92 0.08
594787 0.99 0.01
838169 0.14 0.86
495590 1.00 0.00
157595 0.12 0.88
985671 0.96 0.04
1084532 0.26 0.74
1270556 1.00 0.00
1270271 0.55 0.45
694977 0.98 0.02
1145114 0.99 0.01
1358979 1.00 0.00
734149 0.93 0.07
1224801 1.00 0.00
1164577 1.00 0.00
1538199 1.00 0.00
1189751 0.22 0.78
354980 1.00 0.00
1231686 1.00 0.00
739059 0.98 0.02
1027076 1.00 0.00
720940 1.00 0.00
553266 1.00 0.00
1318138 0.99 0.01
1055285 0.75 0.25
43568 0.11 0.89
93851 0.00 1.00
817248 0.95 0.05
1072094 0.93 0.07
691775 0.95 0.05
958610 0.44 0.56
1545826 0.86 0.14
831811 1.00 0.00
1320069 1.00 0.00
1339867 1.00 0.00
1215817 1.00 0.00
733932 1.00 0.00
517397 0.99 0.01
511308 1.00 0.00
1061902 1.00 0.00
1245680 1.00 0.00
1020627 1.00 0.00
1398973 0.34 0.66
496109 1.00 0.00
78 0.00 1.00
655160 1.00 0.00
1106214 1.00 0.00
666789 1.00 0.00
1421283 1.00 0.00
388299 0.36 0.64
914284 1.00 0.00
338024 0.93 0.07
712508 0.92 0.08
809053 1.00 0.00
1141892 1.00 0.00
765864 1.00 0.00
134465 0.19 0.81
1051140 1.00 0.00
409979 1.00 0.00
1080719 1.00 0.00
87557 0.00 1.00
23620 0.07 0.93
791556 1.00 0.00
922815 1.00 0.00
538451 0.72 0.28
1084177 1.00 0.00
1027096 1.00 0.00
1280113 1.00 0.00
158760 0.02 0.98
893109 0.99 0.01
1018463 0.99 0.01
661041 1.00 0.00
27870 0.01 0.99
206691 0.00 1.00
632869 1.00 0.00
91872 0.00 1.00
1084308 0.68 0.32
1437244 0.47 0.53
954879 0.99 0.01
1092649 1.00 0.00
116678 0.00 1.00
596701 0.99 0.01
1179228 1.00 0.00
851120 1.00 0.00
534924 1.00 0.00
1525125 0.97 0.03
277851 0.00 1.00
1130956 0.90 0.10
146871 0.01 0.99
626979 1.00 0.00
1172667 1.00 0.00
105156 0.00 1.00
565378 0.91 0.09
385011 0.73 0.27
1419357 1.00 0.00
788549 1.00 0.00
1214431 0.82 0.18
1419915 0.94 0.06
1491667 1.00 0.00
781784 1.00 0.00
838659 0.79 0.21
120563 0.00 1.00
349228 1.00 0.00
602476 0.99 0.01
820368 1.00 0.00
1516476 0.98 0.02
614833 0.99 0.01
1137042 0.87 0.13
992954 1.00 0.00
144689 0.00 1.00
1440475 1.00 0.00
1270314 0.46 0.54
1504964 0.99 0.01
903730 0.98 0.02
1018833 1.00 0.00
673753 1.00 0.00
637326 0.97 0.03
510066 1.00 0.00
829446 1.00 0.00
1064964 1.00 0.00
47743 0.03 0.97
666253 0.28 0.72
743554 1.00 0.00
511163 0.99 0.01
817706 1.00 0.00
1365331 1.00 0.00
1518331 0.96 0.04
149758 0.07 0.93
805330 1.00 0.00
620349 1.00 0.00
398656 1.00 0.00
198828 0.01 0.99
888582 1.00 0.00
1384513 1.00 0.00
104993 0.00 1.00
756659 1.00 0.00
1526503 0.84 0.16
1026508 0.79 0.21
107891 0.01 0.99
711749 0.97 0.03
1505914 0.93 0.07
1387032 0.44 0.56
857384 1.00 0.00
1316301 1.00 0.00
1421358 0.79 0.21
832167 0.89 0.11
85415 0.39 0.61
378024 0.98 0.02
955375 0.22 0.78
1534710 0.98 0.02
778171 0.33 0.67
440249 0.99 0.01
323234 0.78 0.22
432257 0.22 0.78
1182173 0.99 0.01
314497 0.99 0.01
496125 1.00 0.00
390158 1.00 0.00
1352709 0.21 0.79
1447937 1.00 0.00
1107131 1.00 0.00
1059424 0.99 0.01
450864 1.00 0.00
667284 1.00 0.00
478759 0.88 0.12
1307478 1.00 0.00
29540 0.00 1.00
824926 0.53 0.47
694210 1.00 0.00
